genome.genome_id	genome_drug.antibiotic	genome_drug.computational_method	genome_drug.evidence	genome_drug.laboratory_typing_method	genome_drug.laboratory_typing_method_version	genome_drug.laboratory_typing_platform	genome_drug.measurement	genome_drug.measurement_sign	genome_drug.measurement_unit	genome_drug.measurement_value	genome_drug.resistant_phenotype	genome_drug.source	genome_drug.taxon_id	genome_drug.testing_standard	genome_drug.testing_standard_year
1733.7245	capreomycin	AdaBoost Classifier	Computational Method								Susceptible		1773		
1733.7245	streptomycin	AdaBoost Classifier	Computational Method								Susceptible		1773		
1733.7245	ethambutol		Laboratory Method	Broth dilution			1		mg/L	1			1773		
1733.7245	isoniazid		Laboratory Method	Broth dilution	0.1 mg/L						Resistant		1733		
1733.7245	rifampin		Laboratory Method	Broth dilution	1 mg/L						Resistant		1733		
1733.7245	pyrazinamide		Laboratory Method	Broth dilution	100 mg/L						Susceptible		1733		
1733.7245	ethambutol		Laboratory Method	Broth dilution	5 mg/L						Susceptible		1733		
1733.7245	streptomycin		Laboratory Method	Broth dilution			5		mg/L	5			1773		
1733.7245	amikacin		Laboratory Method	Broth dilution			2		mg/L	2			1773		
1733.7245	isoniazid		Laboratory Method	Broth dilution			5		mg/L	5			1773		
1733.7245	pyrazinamide		Laboratory Method	Broth dilution			10		mg/L	10			1773		
1733.7245	rifampin		Laboratory Method	Broth dilution			>5	>	mg/L	5			1773		
1733.7436	streptomycin	AdaBoost Classifier	Computational Method								Resistant		1773		
1733.7436	capreomycin	AdaBoost Classifier	Computational Method								Susceptible		1773		
1733.7436	rifampin	AdaBoost Classifier	Computational Method								Resistant		1773		
1733.7436	kanamycin	AdaBoost Classifier	Computational Method								Susceptible		1773		
1733.7436	isoniazid	AdaBoost Classifier	Computational Method								Resistant		1773		
1733.7436	ofloxacin	AdaBoost Classifier	Computational Method								Susceptible		1773		
1733.7436	amikacin	AdaBoost Classifier	Computational Method								Susceptible		1773		
1733.7436	ethambutol	AdaBoost Classifier	Computational Method								Susceptible		1773		
1733.7436	streptomycin		Laboratory Method	Broth dilution			5		mg/L	5			1773		
1733.7436	isoniazid		Laboratory Method	Broth dilution	0.1 mg/L						Resistant		1733		
1733.7436	rifampin		Laboratory Method	Broth dilution	1 mg/L						Resistant		1733		
1733.7436	pyrazinamide		Laboratory Method	Broth dilution	100 mg/L						Susceptible		1733		
1733.7436	ethambutol		Laboratory Method	Broth dilution	5 mg/L						Susceptible		1733		
1733.7436	ethambutol		Laboratory Method	Broth dilution			2		mg/L	2			1773		
1733.7436	amikacin		Laboratory Method	Broth dilution			2		mg/L	2			1773		
1733.7436	isoniazid		Laboratory Method	Broth dilution			3		mg/L	3			1773		
1733.7436	pyrazinamide		Laboratory Method	Broth dilution			<=10	<=	mg/L	10			1773		
1733.7436	rifampin		Laboratory Method	Broth dilution			2		mg/L	2			1773		
1733.7201	capreomycin	AdaBoost Classifier	Computational Method								Susceptible		1773		
1733.7201	kanamycin	AdaBoost Classifier	Computational Method								Susceptible		1773		
1733.7201	streptomycin	AdaBoost Classifier	Computational Method								Resistant		1773		
1733.7201	ofloxacin	AdaBoost Classifier	Computational Method								Susceptible		1773		
1733.7201	amikacin	AdaBoost Classifier	Computational Method								Susceptible		1773		
1733.7201	ethambutol	AdaBoost Classifier	Computational Method								Susceptible		1773		
1733.7201	isoniazid	AdaBoost Classifier	Computational Method								Susceptible		1773		
1733.7201	rifampin	AdaBoost Classifier	Computational Method								Resistant		1773		
1733.7201	ethambutol		Laboratory Method	Broth dilution			1		mg/L	1			1773		
1733.7201	isoniazid		Laboratory Method	Broth dilution	0.1 mg/L						Resistant		1733		
1733.7201	rifampin		Laboratory Method	Broth dilution	1 mg/L						Resistant		1733		
1733.7201	pyrazinamide		Laboratory Method	Broth dilution	100 mg/L						Susceptible		1733		
1733.7201	ethambutol		Laboratory Method	Broth dilution	5 mg/L						Susceptible		1733		
1733.7201	isoniazid		Laboratory Method	Broth dilution			>20	>	mg/L	20			1773		
1733.7201	streptomycin		Laboratory Method	Broth dilution			<=1	<=	mg/L	1			1773		
1733.7201	amikacin		Laboratory Method	Broth dilution			2		mg/L	2			1773		
1733.7201	pyrazinamide		Laboratory Method	Broth dilution			<=10	<=	mg/L	10			1773		
1733.7201	rifampin		Laboratory Method	Broth dilution			>5	>	mg/L	5			1773		
1733.7264	kanamycin	AdaBoost Classifier	Computational Method								Susceptible		1773		
1733.7264	capreomycin	AdaBoost Classifier	Computational Method								Susceptible		1773		
1733.7264	rifampin	AdaBoost Classifier	Computational Method								Resistant		1773		
1733.7264	streptomycin	AdaBoost Classifier	Computational Method								Susceptible		1773		
1733.7264	ethambutol	AdaBoost Classifier	Computational Method								Susceptible		1773		
1733.7264	amikacin	AdaBoost Classifier	Computational Method								Susceptible		1773		
1733.7264	ofloxacin	AdaBoost Classifier	Computational Method								Susceptible		1773		
1733.7264	isoniazid	AdaBoost Classifier	Computational Method								Resistant		1773		
1733.7264	isoniazid		Laboratory Method	Broth dilution	0.1 mg/L						Resistant		1733		
1733.7264	rifampin		Laboratory Method	Broth dilution	1 mg/L						Resistant		1733		
1733.7264	pyrazinamide		Laboratory Method	Broth dilution	100 mg/L						Susceptible		1733		
1733.7264	ethambutol		Laboratory Method	Broth dilution	5 mg/L						Susceptible		1733		
1733.7264	ethambutol		Laboratory Method	Broth dilution			2		mg/L	2			1773		
1733.7264	amikacin		Laboratory Method	Broth dilution			1		mg/L	1			1773		
1733.7264	streptomycin		Laboratory Method	Broth dilution			5		mg/L	5			1773		
1733.7264	isoniazid		Laboratory Method	Broth dilution			3		mg/L	3			1773		
1733.7264	pyrazinamide		Laboratory Method	Broth dilution			10		mg/L	10			1773		
1733.7264	rifampin		Laboratory Method	Broth dilution			1		mg/L	1			1773		
1733.7277	rifampin	AdaBoost Classifier	Computational Method								Resistant		1773		
1733.7277	isoniazid	AdaBoost Classifier	Computational Method								Resistant		1773		
1733.7277	ofloxacin	AdaBoost Classifier	Computational Method								Susceptible		1773		
1733.7277	capreomycin	AdaBoost Classifier	Computational Method								Susceptible		1773		
1733.7277	ethambutol	AdaBoost Classifier	Computational Method								Susceptible		1773		
1733.7277	streptomycin	AdaBoost Classifier	Computational Method								Resistant		1773		
1733.7277	kanamycin	AdaBoost Classifier	Computational Method								Susceptible		1773		
1733.7277	amikacin	AdaBoost Classifier	Computational Method								Susceptible		1773		
1733.7277	isoniazid		Laboratory Method	Broth dilution	0.1 mg/L						Resistant		1733		
1733.7277	rifampin		Laboratory Method	Broth dilution	1 mg/L						Resistant		1733		
1733.7277	pyrazinamide		Laboratory Method	Broth dilution	100 mg/L						Susceptible		1733		
1733.7277	ethambutol		Laboratory Method	Broth dilution	5 mg/L						Susceptible		1733		
1733.7277	amikacin		Laboratory Method	Broth dilution			2		mg/L	2			1773		
1733.7277	streptomycin		Laboratory Method	Broth dilution			2		mg/L	2			1773		
1733.7277	ethambutol		Laboratory Method	Broth dilution			2		mg/L	2			1773		
1733.7277	isoniazid		Laboratory Method	Broth dilution			3		mg/L	3			1773		
1733.7277	pyrazinamide		Laboratory Method	Broth dilution			10		mg/L	10			1773		
1733.7277	rifampin		Laboratory Method	Broth dilution			>5	>	mg/L	5			1773		
1733.7172	ofloxacin	AdaBoost Classifier	Computational Method								Susceptible		1773		
1733.7172	rifampin	AdaBoost Classifier	Computational Method								Resistant		1773		
1733.7172	isoniazid	AdaBoost Classifier	Computational Method								Resistant		1773		
1733.7172	capreomycin	AdaBoost Classifier	Computational Method								Susceptible		1773		
1733.7172	kanamycin	AdaBoost Classifier	Computational Method								Susceptible		1773		
1733.7172	amikacin	AdaBoost Classifier	Computational Method								Susceptible		1773		
1733.7172	ethambutol	AdaBoost Classifier	Computational Method								Susceptible		1773		
1733.7172	streptomycin	AdaBoost Classifier	Computational Method								Resistant		1773		
1733.7172	streptomycin		Laboratory Method	Broth dilution			>20	>	mg/L	20			1773		
1733.7172	isoniazid		Laboratory Method	Broth dilution	0.1 mg/L						Resistant		1733		
1733.7172	rifampin		Laboratory Method	Broth dilution	1 mg/L						Resistant		1733		
1733.7172	pyrazinamide		Laboratory Method	Broth dilution	100 mg/L						Susceptible		1733		
1733.7172	ethambutol		Laboratory Method	Broth dilution	5 mg/L						Resistant		1733		
1733.7172	amikacin		Laboratory Method	Broth dilution			1		mg/L	1			1773		
1733.7172	isoniazid		Laboratory Method	Broth dilution			1		mg/L	1			1773		
1733.7172	ethambutol		Laboratory Method	Broth dilution			5		mg/L	5			1773		
1733.7172	pyrazinamide		Laboratory Method	Broth dilution			10		mg/L	10			1773		
1733.7172	rifampin		Laboratory Method	Broth dilution			>5	>	mg/L	5			1773		
1733.7421	rifampin	AdaBoost Classifier	Computational Method								Resistant		1773		
1733.7421	kanamycin	AdaBoost Classifier	Computational Method								Susceptible		1773		
1733.7421	streptomycin	AdaBoost Classifier	Computational Method								Resistant		1773		
1733.7421	amikacin	AdaBoost Classifier	Computational Method								Susceptible		1773		
1733.7421	capreomycin	AdaBoost Classifier	Computational Method								Susceptible		1773		
1733.7421	isoniazid	AdaBoost Classifier	Computational Method								Resistant		1773		
1733.7421	ethambutol	AdaBoost Classifier	Computational Method								Susceptible		1773		
1733.7421	ofloxacin	AdaBoost Classifier	Computational Method								Susceptible		1773		
1733.7421	streptomycin		Laboratory Method	Broth dilution			2		mg/L	2			1773		
1733.7421	isoniazid		Laboratory Method	Broth dilution	0.1 mg/L						Resistant		1733		
1733.7421	rifampin		Laboratory Method	Broth dilution	1 mg/L						Resistant		1733		
1733.7421	ethambutol		Laboratory Method	Broth dilution	5 mg/L						Resistant		1733		
1733.7421	isoniazid		Laboratory Method	Broth dilution			2		mg/L	2			1773		
1733.7421	ethambutol		Laboratory Method	Broth dilution			10		mg/L	10			1773		
1733.7421	amikacin		Laboratory Method	Broth dilution			1		mg/L	1			1773		
1733.7421	rifampin		Laboratory Method	Broth dilution			>5	>	mg/L	5			1773		
1733.7353	rifampin	AdaBoost Classifier	Computational Method								Susceptible		1773		
1733.7353	kanamycin	AdaBoost Classifier	Computational Method								Susceptible		1773		
1733.7353	isoniazid	AdaBoost Classifier	Computational Method								Resistant		1773		
1733.7353	ethambutol	AdaBoost Classifier	Computational Method								Susceptible		1773		
1733.7353	capreomycin	AdaBoost Classifier	Computational Method								Susceptible		1773		
1733.7353	amikacin	AdaBoost Classifier	Computational Method								Susceptible		1773		
1733.7353	ofloxacin	AdaBoost Classifier	Computational Method								Susceptible		1773		
1733.7353	streptomycin	AdaBoost Classifier	Computational Method								Susceptible		1773		
1733.7353	isoniazid		Laboratory Method	Broth dilution			5		mg/L	5			1773		
1733.7353	streptomycin		Laboratory Method	Broth dilution			5		mg/L	5			1773		
1733.7353	amikacin		Laboratory Method	Broth dilution			<=1	<=	mg/L	1			1773		
1733.7353	isoniazid		Laboratory Method	Broth dilution	0.1 mg/L						Resistant		1733		
1733.7353	rifampin		Laboratory Method	Broth dilution	1 mg/L						Resistant		1733		
1733.7353	ethambutol		Laboratory Method	Broth dilution	5 mg/L						Susceptible		1733		
1733.7353	ethambutol		Laboratory Method	Broth dilution			1		mg/L	1			1773		
1733.7353	rifampin		Laboratory Method	Broth dilution			2		mg/L	2			1773		
1733.7287	kanamycin	AdaBoost Classifier	Computational Method								Susceptible		1773		
1733.7287	streptomycin	AdaBoost Classifier	Computational Method								Resistant		1773		
1733.7287	rifampin	AdaBoost Classifier	Computational Method								Resistant		1773		
1733.7287	capreomycin	AdaBoost Classifier	Computational Method								Susceptible		1773		
1733.7287	ofloxacin	AdaBoost Classifier	Computational Method								Susceptible		1773		
1733.7287	isoniazid	AdaBoost Classifier	Computational Method								Resistant		1773		
1733.7287	amikacin	AdaBoost Classifier	Computational Method								Susceptible		1773		
1733.7287	ethambutol	AdaBoost Classifier	Computational Method								Resistant		1773		
1733.7287	isoniazid		Laboratory Method	Broth dilution			3		mg/L	3			1773		
1733.7287	amikacin		Laboratory Method	Broth dilution			<=1	<=	mg/L	1			1773		
1733.7287	streptomycin		Laboratory Method	Broth dilution			5		mg/L	5			1773		
1733.7287	isoniazid		Laboratory Method	Broth dilution	0.1 mg/L						Resistant		1733		
1733.7287	rifampin		Laboratory Method	Broth dilution	1 mg/L						Resistant		1733		
1733.7287	pyrazinamide		Laboratory Method	Broth dilution	100 mg/L						Susceptible		1733		
1733.7287	ethambutol		Laboratory Method	Broth dilution	5 mg/L						Resistant		1733		
1733.7287	ethambutol		Laboratory Method	Broth dilution			5		mg/L	5			1773		
1733.7287	pyrazinamide		Laboratory Method	Broth dilution			<=10	<=	mg/L	10			1773		
1733.7287	rifampin		Laboratory Method	Broth dilution			>5	>	mg/L	5			1773		
1733.7115	rifampin	AdaBoost Classifier	Computational Method								Resistant		1773		
1733.7115	capreomycin	AdaBoost Classifier	Computational Method								Susceptible		1773		
1733.7115	amikacin	AdaBoost Classifier	Computational Method								Susceptible		1773		
1733.7115	ethambutol	AdaBoost Classifier	Computational Method								Susceptible		1773		
1733.7115	isoniazid	AdaBoost Classifier	Computational Method								Resistant		1773		
1733.7115	streptomycin	AdaBoost Classifier	Computational Method								Resistant		1773		
1733.7115	kanamycin	AdaBoost Classifier	Computational Method								Susceptible		1773		
1733.7115	ofloxacin	AdaBoost Classifier	Computational Method								Susceptible		1773		
1733.7115	isoniazid		Laboratory Method	Broth dilution			5		mg/L	5			1773		
1733.7115	isoniazid		Laboratory Method	Broth dilution	0.1 mg/L						Resistant		1733		
1733.7115	rifampin		Laboratory Method	Broth dilution	1 mg/L						Resistant		1733		
1733.7115	pyrazinamide		Laboratory Method	Broth dilution	100 mg/L						Susceptible		1733		
1733.7115	ethambutol		Laboratory Method	Broth dilution	5 mg/L						Resistant		1733		
1733.7115	streptomycin		Laboratory Method	Broth dilution			5		mg/L	5			1773		
1733.7115	amikacin		Laboratory Method	Broth dilution			1		mg/L	1			1773		
1733.7115	ethambutol		Laboratory Method	Broth dilution			5		mg/L	5			1773		
1733.7115	pyrazinamide		Laboratory Method	Broth dilution			20		mg/L	20			1773		
1733.7115	rifampin		Laboratory Method	Broth dilution			>5	>	mg/L	5			1773		
1733.7239	isoniazid	AdaBoost Classifier	Computational Method								Resistant		1773		
1733.7239	amikacin	AdaBoost Classifier	Computational Method								Susceptible		1773		
1733.7239	ethambutol	AdaBoost Classifier	Computational Method								Resistant		1773		
1733.7239	kanamycin	AdaBoost Classifier	Computational Method								Susceptible		1773		
1733.7239	capreomycin	AdaBoost Classifier	Computational Method								Susceptible		1773		
1733.7239	streptomycin	AdaBoost Classifier	Computational Method								Resistant		1773		
1733.7239	ofloxacin	AdaBoost Classifier	Computational Method								Susceptible		1773		
1733.7239	rifampin	AdaBoost Classifier	Computational Method								Resistant		1773		
1733.7239	isoniazid		Laboratory Method	Broth dilution	0.1 mg/L						Resistant		1733		
1733.7239	rifampin		Laboratory Method	Broth dilution	1 mg/L						Resistant		1733		
1733.7239	pyrazinamide		Laboratory Method	Broth dilution	100 mg/L						Susceptible		1733		
1733.7239	ethambutol		Laboratory Method	Broth dilution	5 mg/L						Resistant		1733		
1733.7239	isoniazid		Laboratory Method	Broth dilution			3		mg/L	3			1773		
1733.7239	amikacin		Laboratory Method	Broth dilution			2		mg/L	2			1773		
1733.7239	streptomycin		Laboratory Method	Broth dilution			>20	>	mg/L	20			1773		
1733.7239	ethambutol		Laboratory Method	Broth dilution			5		mg/L	5			1773		
1733.7239	pyrazinamide		Laboratory Method	Broth dilution			10		mg/L	10			1773		
