BioSample	Alias	ArrayExpress-Species	Biosample	ENA checklist	ENA first public	ENA last update	ENA-CHECKLIST	External Id	INSDC center alias	INSDC center name	INSDC first public	INSDC last update	INSDC status	SRA accession	Submitter Id	Title	collected_by	collection_date	common name	genotype	geo_loc_name	host	host_disease	host_health_state	isolate	isolation_source	lat_lon	pubmed id	pubmed_id	sample_name	species	strain
SAMN08629360			MTB132814														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate369	Not applicable	Not collected					
SAMN08629361			MTB132815														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate370	Not applicable	Not collected					
SAMN08629363			MTB132818														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate372	Not applicable	Not collected					
SAMN08629364			MTB132819														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate373	Not applicable	Not collected					
SAMN08629369			MTB132824														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate378	Not applicable	Not collected					
SAMN08629371			MTB140107														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate380	Not applicable	Not collected					
SAMN08629372			MTB140108														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate381	Not applicable	Not collected					
SAMN08629373			MTB140110														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate382	Not applicable	Not collected					
SAMN08629374			MTB140111														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate383	Not applicable	Not collected					
SAMN08629377			MTB140114														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate386	Not applicable	Not collected					
SAMN08629378			MTB140115														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate387	Not applicable	Not collected					
SAMN08629379			MTB140116														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate388	Not applicable	Not collected					
SAMN08629380			MTB140117														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate389	Not applicable	Not collected					
SAMN08629382			MTB140119														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate391	Not applicable	Not collected					
SAMN08629383			MTB140120														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate392	Not applicable	Not collected					
SAMN08629384			MTB140121														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate393	Not applicable	Not collected					
SAMN08629385			MTB140122														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate394	Not applicable	Not collected					
SAMN08629386			MTB140123														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate395	Not applicable	Not collected					
SAMN08629387			MTB140125														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate396	Not applicable	Not collected					
SAMN08629389			MTB140127														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate398	Not applicable	Not collected					
SAMN08629390			MTB140128														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate399	Not applicable	Not collected					
SAMN08629391			MTB140129														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate400	Not applicable	Not collected					
SAMN08629392			MTB140130														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate401	Not applicable	Not collected					
SAMN08629393			MTB140131														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate402	Not applicable	Not collected					
SAMN08629394			MTB140132														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate403	Not applicable	Not collected					
SAMN08629395			MTB140133														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate404	Not applicable	Not collected					
SAMN08629397			MTB140137														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate406	Not applicable	Not collected					
SAMN08629398			MTB140138														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate407	Not applicable	Not collected					
SAMN08629399			MTB140139														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate408	Not applicable	Not collected					
SAMN08629400			MTB140140														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate409	Not applicable	Not collected					
SAMN08629401			MTB140141														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate410	Not applicable	Not collected					
SAMN08629402			MTB140142														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate411	Not applicable	Not collected					
SAMN08629403			MTB140143														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate412	Not applicable	Not collected					
SAMN08629405			MTB140145														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate414	Not applicable	Not collected					
SAMN08629406			MTB140146														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate415	Not applicable	Not collected					
SAMN08629407			MTB140147														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate416	Not applicable	Not collected					
SAMN08629409			MTB140149														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate418	Not applicable	Not collected					
SAMN08629410			MTB140150														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate419	Not applicable	Not collected					
SAMN08629411			MTB140151														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate420	Not applicable	Not collected					
SAMN08629419			MTB140159														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate428	Not applicable	Not collected					
SAMN08629420			MTB140160														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate429	Not applicable	Not collected					
SAMN08629421			MTB140161														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate430	Not applicable	Not collected					
SAMN08629422			MTB140162														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate431	Not applicable	Not collected					
SAMN08629425			MTB140165														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate434	Not applicable	Not collected					
SAMN08629428			MTB140169														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate437	Not applicable	Not collected					
SAMN08629432			MTB140173														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate441	Not applicable	Not collected					
SAMN08629439			MTB140180														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate448	Not applicable	Not collected					
SAMN08629443			MTB140184														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate452	Not applicable	Not collected					
SAMN08629446			MTB140188														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate455	Not applicable	Not collected					
SAMN08629448			MTB140190														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate457	Not applicable	Not collected					
SAMN08629449			MTB140191														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate458	Not applicable	Not collected					
SAMN08629450			MTB140192														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate459	Not applicable	Not collected					
SAMN08629451			MTB140193														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate460	Not applicable	Not collected					
SAMN08629452			MTB140194														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate461	Not applicable	Not collected					
SAMN08629454			MTB140197														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate463	Not applicable	Not collected					
SAMN08629456			MTB140199														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate465	Not applicable	Not collected					
SAMN08629462			MTB140209														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate471	Not applicable	Not collected					
SAMN08629463			MTB140210														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate472	Not applicable	Not collected					
SAMN08629464			MTB140211														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate473	Not applicable	Not collected					
SAMN08629465			MTB140212														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate474	Not applicable	Not collected					
SAMN08629466			MTB140213														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate475	Not applicable	Not collected					
SAMN08629467			MTB140214														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate476	Not applicable	Not collected					
SAMN08629470			MTB140218														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate479	Not applicable	Not collected					
SAMN08629471			MTB140220														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate480	Not applicable	Not collected					
SAMN08629473			MTB140222														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate482	Not applicable	Not collected					
SAMN08629474			MTB140223														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate483	Not applicable	Not collected					
SAMN08629475			MTB140224														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate484	Not applicable	Not collected					
SAMN08629476			MTB140225														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate485	Not applicable	Not collected					
SAMN08629477			MTB140226														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate486	Not applicable	Not collected					
SAMN08629478			MTB140227														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate487	Not applicable	Not collected					
SAMN08629479			MTB140228														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate488	Not applicable	Not collected					
SAMN08629480			MTB140229														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate489	Not applicable	Not collected					
SAMN08629481			MTB140230														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate490	Not applicable	Not collected					
SAMN08629482			MTB140231														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate491	Not applicable	Not collected					
SAMN08629483			MTB140233														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate492	Not applicable	Not collected					
SAMN08629485			MTB140235														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate494	Not applicable	Not collected					
SAMN08629487			MTB140237														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate496	Not applicable	Not collected					
SAMN08629488			MTB140238														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate497	Not applicable	Not collected					
SAMN08629489			MTB140239														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate498	Not applicable	Not collected					
SAMN08629491			MTB140241														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate500	Not applicable	Not collected					
SAMN08629492			MTB140242														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate501	Not applicable	Not collected					
SAMN08629493			MTB140243														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate502	Not applicable	Not collected					
SAMN08629494			MTB140244														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate503	Not applicable	Not collected					
SAMN08629495			MTB140245														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate504	Not applicable	Not collected					
SAMN08629496			MTB140246														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate505	Not applicable	Not collected					
SAMN08629497			MTB140248														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate506	Not applicable	Not collected					
SAMN08629498			MTB140249														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate507	Not applicable	Not collected					
SAMN08629499			MTB140250														missing	2010/2014			missing	Homo sapiens	Tuberculosis		Clinical isolate508	Not applicable	Not collected					
